"Time", "Load (lb)", "Position (in)", "AxialStrain (in)", "TransverseStrain (in)", "Auxiliary ()", "Control Out (V)", "Stress (psi)"
0.0, 1.9552716, 0.0, NaN, NaN, NaN, -0.017701276, 9.761912
0.010000000009313226, 1.9552716, 0.0, NaN, NaN, NaN, -0.017701276, 9.761912
0.019999999785795808, 1.9552716, 0.0, NaN, NaN, NaN, -0.007935055, 9.761912
0.03000000142492354, 1.9552716, 0.0, NaN, NaN, NaN, 6.103888E-4, 9.761912
0.03999999933876097, 1.9552716, 0.0, NaN, NaN, NaN, 0.009155832, 9.761912
0.0500000009778887, 1.9552716, 0.0, NaN, NaN, NaN, 0.018922053, 9.761912
0.059999998891726136, 0.0, 0.0, NaN, NaN, NaN, 0.018922053, 0.0
0.06999999680556357, 1.9552716, 0.0, NaN, NaN, NaN, 0.027467497, 9.761912
0.0800000021699816, 1.9552716, 0.0, NaN, NaN, NaN, 0.037233718, 9.761912
0.09000000008381903, 1.9552716, 0.0, NaN, NaN, NaN, 0.04577916, 9.761912
0.09999999799765646, 1.9552716, 0.0, NaN, NaN, NaN, 0.055545382, 9.761912
0.1100000033620745, 1.9552716, 0.0, NaN, NaN, NaN, 0.055545382, 9.761912
0.12000000127591193, 1.9552716, 0.0, NaN, NaN, NaN, 0.064090826, 9.761912
0.12999999918974936, 0.0, 0.0, NaN, NaN, NaN, 0.07385705, 0.0
0.1400000045541674, 1.9552716, 0.0, NaN, NaN, NaN, 0.08362327, 9.761912
0.14999999501742423, 1.9552716, 0.0, NaN, NaN, NaN, 0.09216871, 9.761912
0.16000000038184226, 1.9552716, 0.0, NaN, NaN, NaN, 0.09216871, 9.761912
0.17000000574626029, 1.9552716, 0.0, NaN, NaN, NaN, 0.10193493, 9.761912
0.17999999620951712, 0.0, 0.0, NaN, NaN, NaN, 0.110480376, 0.0
0.19000000157393515, 1.9552716, 0.0, NaN, NaN, NaN, 0.1202466, 9.761912
0.20000000693835318, 1.9552716, 0.0, NaN, NaN, NaN, 0.12879205, 9.761912
0.20999999740161002, 0.0, 0.0, NaN, NaN, NaN, 0.12879205, 0.0
0.22000000276602805, 1.9552716, 0.0, NaN, NaN, NaN, 0.13855827, 9.761912
0.22999999322928488, 0.0, 0.0, NaN, NaN, NaN, 0.14832449, 0.0
0.2399999985937029, 1.9552716, 0.0, NaN, NaN, NaN, 0.15686993, 9.761912
0.25000000395812094, 1.9552716, 0.0, NaN, NaN, NaN, 0.16663615, 9.761912
0.2599999944213778, 1.9552716, 0.0, NaN, NaN, NaN, 0.16663615, 9.761912
0.270000014686957, 1.9552716, 0.0, NaN, NaN, NaN, 0.1751816, 9.761912
0.28000000515021384, 1.9552716, 8.333334E-5, NaN, NaN, NaN, 0.1751816, 9.761912
0.2899999956134707, 1.9552716, 8.333334E-5, NaN, NaN, NaN, 0.18494782, 9.761912
0.2999999860767275, 1.9552716, 8.333334E-5, NaN, NaN, NaN, 0.19349326, 9.761912
0.31000000634230673, 1.9552716, 8.333334E-5, NaN, NaN, NaN, 0.19349326, 9.761912
0.31999999680556357, 3.9105432, 8.333334E-5, NaN, NaN, NaN, 0.20325948, 19.523825
0.3299999872688204, 3.9105432, 8.333334E-5, NaN, NaN, NaN, 0.2130257, 19.523825
0.34000000753439963, 1.9552716, 8.333334E-5, NaN, NaN, NaN, 0.22157115, 9.761912
0.34999999799765646, 3.9105432, 8.333334E-5, NaN, NaN, NaN, 0.23133737, 19.523825
0.3599999884609133, 1.9552716, 8.333334E-5, NaN, NaN, NaN, 0.23133737, 9.761912
0.3700000087264925, 3.9105432, 8.333334E-5, NaN, NaN, NaN, 0.23988281, 19.523825
0.37999999918974936, 3.9105432, 8.333334E-5, NaN, NaN, NaN, 0.24964903, 19.523825
0.3899999896530062, 1.9552716, 8.333334E-5, NaN, NaN, NaN, 0.25819448, 9.761912
0.4000000099185854, 3.9105432, 8.333334E-5, NaN, NaN, NaN, 0.2679607, 19.523825
0.41000000038184226, 3.9105432, 8.333334E-5, NaN, NaN, NaN, 0.2679607, 19.523825
0.4199999908450991, 3.9105432, 8.333334E-5, NaN, NaN, NaN, 0.27772692, 19.523825
0.4300000111106783, 3.9105432, 8.333334E-5, NaN, NaN, NaN, 0.28627235, 19.523825
0.44000000157393515, 3.9105432, 1.6666668E-4, NaN, NaN, NaN, 0.29603857, 19.523825
0.449999992037192, 3.9105432, 1.6666668E-4, NaN, NaN, NaN, 0.29603857, 19.523825
0.4600000123027712, 3.9105432, 1.6666668E-4, NaN, NaN, NaN, 0.29603857, 19.523825
0.47000000276602805, 3.9105432, 1.6666668E-4, NaN, NaN, NaN, 0.30458403, 19.523825
0.4799999932292849, 3.9105432, 2.5E-4, NaN, NaN, NaN, 0.30458403, 19.523825
0.4900000134948641, 5.8658147, 2.5E-4, NaN, NaN, NaN, 0.31435025, 29.285736
0.49999997415579855, 3.9105432, 2.5E-4, NaN, NaN, NaN, 0.32289568, 19.523825
0.5100000242237002, 3.9105432, 2.5E-4, NaN, NaN, NaN, 0.32289568, 19.523825
0.520000014686957, 5.8658147, 2.5E-4, NaN, NaN, NaN, 0.3326619, 29.285736
0.5300000051502138, 3.9105432, 2.5E-4, NaN, NaN, NaN, 0.34242812, 19.523825
0.5399999956134707, 5.8658147, 2.5E-4, NaN, NaN, NaN, 0.35097358, 29.285736
0.5499999860767275, 5.8658147, 2.5E-4, NaN, NaN, NaN, 0.3607398, 29.285736
0.5599999765399843, 5.8658147, 2.5E-4, NaN, NaN, NaN, 0.3607398, 29.285736
0.570000026607886, 5.8658147, 2.5E-4, NaN, NaN, NaN, 0.36928523, 29.285736
0.5800000170711428, 5.8658147, 2.5E-4, NaN, NaN, NaN, 0.37905145, 29.285736
0.5900000075343996, 5.8658147, 2.5E-4, NaN, NaN, NaN, 0.3875969, 29.285736
0.5999999979976565, 7.8210864, 3.3333336E-4, NaN, NaN, NaN, 0.3875969, 39.04765
0.6099999884609133, 7.8210864, 3.3333336E-4, NaN, NaN, NaN, 0.3875969, 39.04765
0.6199999789241701, 7.8210864, 3.3333336E-4, NaN, NaN, NaN, 0.39736313, 39.04765
0.6300000289920717, 5.8658147, 4.1666668E-4, NaN, NaN, NaN, 0.39736313, 29.285736
0.6400000194553286, 7.8210864, 4.1666668E-4, NaN, NaN, NaN, 0.40712935, 39.04765
0.6500000099185854, 7.8210864, 4.1666668E-4, NaN, NaN, NaN, 0.41567478, 39.04765
0.6600000003818423, 7.8210864, 4.1666668E-4, NaN, NaN, NaN, 0.41567478, 39.04765
0.6699999908450991, 9.776358, 4.1666668E-4, NaN, NaN, NaN, 0.425441, 48.80956
0.6799999813083559, 7.8210864, 4.1666668E-4, NaN, NaN, NaN, 0.43398646, 39.04765
0.6899999717716128, 7.8210864, 4.1666668E-4, NaN, NaN, NaN, 0.44375268, 39.04765
0.7000000218395144, 7.8210864, 4.1666668E-4, NaN, NaN, NaN, 0.4522981, 39.04765
0.7100000123027712, 9.776358, 4.1666668E-4, NaN, NaN, NaN, 0.4522981, 48.80956
0.720000002766028, 9.776358, 5.0E-4, NaN, NaN, NaN, 0.4522981, 48.80956
0.7299999932292849, 9.776358, 5.0E-4, NaN, NaN, NaN, 0.46206433, 48.80956
0.7399999836925417, 9.776358, 5.8333337E-4, NaN, NaN, NaN, 0.46206433, 48.80956
0.7499999741557986, 9.776358, 5.8333337E-4, NaN, NaN, NaN, 0.47060978, 48.80956
0.7600000242237002, 9.776358, 5.8333337E-4, NaN, NaN, NaN, 0.47060978, 48.80956
0.770000014686957, 11.731629, 5.8333337E-4, NaN, NaN, NaN, 0.480376, 58.571472
0.7800000051502138, 11.731629, 5.8333337E-4, NaN, NaN, NaN, 0.49014223, 58.571472
0.7899999956134707, 9.776358, 5.8333337E-4, NaN, NaN, NaN, 0.49868765, 48.80956
0.7999999860767275, 11.731629, 5.8333337E-4, NaN, NaN, NaN, 0.5084539, 58.571472
0.8099999765399843, 9.776358, 5.8333337E-4, NaN, NaN, NaN, 0.5084539, 48.80956
0.820000026607886, 11.731629, 5.8333337E-4, NaN, NaN, NaN, 0.5169993, 58.571472
0.8300000170711428, 9.776358, 6.666667E-4, NaN, NaN, NaN, 0.5169993, 48.80956
0.8400000075343996, 11.731629, 6.666667E-4, NaN, NaN, NaN, 0.5267655, 58.571472
0.8499999979976565, 11.731629, 7.5E-4, NaN, NaN, NaN, 0.5267655, 58.571472
0.8599999884609133, 9.776358, 7.5E-4, NaN, NaN, NaN, 0.5267655, 48.80956
0.8699999789241701, 11.731629, 7.5E-4, NaN, NaN, NaN, 0.535311, 58.571472
0.8800000289920717, 11.731629, 7.5E-4, NaN, NaN, NaN, 0.5450772, 58.571472
0.8900000194553286, 11.731629, 7.5E-4, NaN, NaN, NaN, 0.5548434, 58.571472
0.9000000099185854, 11.731629, 7.5E-4, NaN, NaN, NaN, 0.5633889, 58.571472
0.9100000003818423, 11.731629, 7.5E-4, NaN, NaN, NaN, 0.5633889, 58.571472
0.9199999908450991, 13.686901, 8.3333335E-4, NaN, NaN, NaN, 0.5633889, 68.33338
0.9299999813083559, 13.686901, 8.3333335E-4, NaN, NaN, NaN, 0.5731551, 68.33338
0.9399999717716128, 13.686901, 9.166667E-4, NaN, NaN, NaN, 0.5731551, 68.33338
0.9500000218395144, 15.642173, 9.166667E-4, NaN, NaN, NaN, 0.58170056, 78.0953
0.9600000123027712, 13.686901, 9.166667E-4, NaN, NaN, NaN, 0.58170056, 68.33338
0.970000002766028, 15.642173, 9.166667E-4, NaN, NaN, NaN, 0.5914668, 78.0953
0.9799999932292849, 13.686901, 9.166667E-4, NaN, NaN, NaN, 0.6000122, 68.33338
0.9899999836925417, 15.642173, 9.166667E-4, NaN, NaN, NaN, 0.6097784, 78.0953
0.9999999741557986, 15.642173, 9.166667E-4, NaN, NaN, NaN, 0.6195446, 78.0953
1.0099999646190554, 15.642173, 0.001, NaN, NaN, NaN, 0.6097784, 78.0953
1.0199999550823122, 15.642173, 0.001, NaN, NaN, NaN, 0.6195446, 78.0953
1.029999945545569, 15.642173, 0.0010833334, NaN, NaN, NaN, 0.6195446, 78.0953
1.0400000552181154, 15.642173, 0.0010833334, NaN, NaN, NaN, 0.6280901, 78.0953
1.0500000456813723, 17.597445, 0.0010833334, NaN, NaN, NaN, 0.6378563, 87.85721
1.0600000361446291, 15.642173, 0.0010833334, NaN, NaN, NaN, 0.6378563, 78.0953
1.070000026607886, 17.597445, 0.0010833334, NaN, NaN, NaN, 0.64640176, 87.85721
1.0800000170711428, 15.642173, 0.0010833334, NaN, NaN, NaN, 0.656168, 78.0953
1.0900000075343996, 17.597445, 0.0011666667, NaN, NaN, NaN, 0.656168, 87.85721
1.0999999979976565, 19.552715, 0.0011666667, NaN, NaN, NaN, 0.66471344, 97.61912
1.1099999884609133, 17.597445, 0.0012500001, NaN, NaN, NaN, 0.656168, 87.85721
1.1199999789241701, 17.597445, 0.0012500001, NaN, NaN, NaN, 0.66471344, 87.85721
1.129999969387427, 19.552715, 0.0012500001, NaN, NaN, NaN, 0.67447966, 97.61912
1.1399999598506838, 17.597445, 0.0012500001, NaN, NaN, NaN, 0.6842459, 87.85721
1.1499999503139406, 19.552715, 0.0012500001, NaN, NaN, NaN, 0.6927913, 97.61912
1.1599999407771975, 19.552715, 0.0012500001, NaN, NaN, NaN, 0.6927913, 97.61912
1.1700000504497439, 19.552715, 0.0013333334, NaN, NaN, NaN, 0.6927913, 97.61912
1.1800000409130007, 21.507986, 0.0013333334, NaN, NaN, NaN, 0.7025575, 107.381035
1.1900000313762575, 21.507986, 0.0014166668, NaN, NaN, NaN, 0.7025575, 107.381035
1.2000000218395144, 21.507986, 0.0014166668, NaN, NaN, NaN, 0.71110296, 107.381035
1.2100000123027712, 21.507986, 0.0014166668, NaN, NaN, NaN, 0.71110296, 107.381035
1.220000002766028, 21.507986, 0.0014166668, NaN, NaN, NaN, 0.7208692, 107.381035
1.2299999932292849, 21.507986, 0.0014166668, NaN, NaN, NaN, 0.72941464, 107.381035
1.2399999836925417, 23.463259, 0.0015, NaN, NaN, NaN, 0.72941464, 117.142944
1.2499999741557986, 23.463259, 0.0015833334, NaN, NaN, NaN, 0.72941464, 117.142944
1.2599999646190554, 21.507986, 0.0015833334, NaN, NaN, NaN, 0.72941464, 107.381035
1.2699999550823122, 21.507986, 0.0015833334, NaN, NaN, NaN, 0.73918086, 107.381035
1.279999945545569, 23.463259, 0.0015833334, NaN, NaN, NaN, 0.7489471, 117.142944
1.2900000552181154, 23.463259, 0.0015833334, NaN, NaN, NaN, 0.75749254, 117.142944
1.3000000456813723, 25.418531, 0.0015833334, NaN, NaN, NaN, 0.76725876, 126.90487
1.3100000361446291, 25.418531, 0.0016666667, NaN, NaN, NaN, 0.75749254, 126.90487
1.320000026607886, 25.418531, 0.0016666667, NaN, NaN, NaN, 0.76725876, 126.90487
1.3300000170711428, 25.418531, 0.00175, NaN, NaN, NaN, 0.76725876, 126.90487
1.3400000075343996, 25.418531, 0.00175, NaN, NaN, NaN, 0.77580416, 126.90487
1.3499999979976565, 25.418531, 0.00175, NaN, NaN, NaN, 0.7855704, 126.90487
1.3599999884609133, 25.418531, 0.00175, NaN, NaN, NaN, 0.7855704, 126.90487
1.3699999789241701, 27.373802, 0.0018333334, NaN, NaN, NaN, 0.79411584, 136.66676
1.379999969387427, 25.418531, 0.0018333334, NaN, NaN, NaN, 0.79411584, 126.90487
1.3899999598506838, 27.373802, 0.0019166667, NaN, NaN, NaN, 0.79411584, 136.66676
1.3999999503139406, 27.373802, 0.0019166667, NaN, NaN, NaN, 0.80388206, 136.66676
1.4099999407771975, 27.373802, 0.0019166667, NaN, NaN, NaN, 0.80388206, 136.66676
1.4200000504497439, 27.373802, 0.0019166667, NaN, NaN, NaN, 0.8136483, 136.66676
1.4300000409130007, 27.373802, 0.0019166667, NaN, NaN, NaN, 0.82219374, 136.66676
1.4400000313762575, 29.329075, 0.002, NaN, NaN, NaN, 0.82219374, 146.42868
1.4500000218395144, 29.329075, 0.0020833334, NaN, NaN, NaN, 0.82219374, 146.42868
1.4600000123027712, 29.329075, 0.0020833334, NaN, NaN, NaN, 0.82219374, 146.42868
1.470000002766028, 31.284346, 0.0020833334, NaN, NaN, NaN, 0.83195996, 156.1906
1.4799999932292849, 31.284346, 0.0020833334, NaN, NaN, NaN, 0.8405054, 156.1906
1.4899999836925417, 31.284346, 0.0020833334, NaN, NaN, NaN, 0.85027164, 156.1906
1.4999999741557986, 31.284346, 0.0021666668, NaN, NaN, NaN, 0.85027164, 156.1906
1.5099999646190554, 33.239616, 0.0022500001, NaN, NaN, NaN, 0.8405054, 165.95251
1.5199999550823122, 33.239616, 0.0022500001, NaN, NaN, NaN, 0.85027164, 165.95251
1.529999945545569, 33.239616, 0.0022500001, NaN, NaN, NaN, 0.85881704, 165.95251
1.5400000552181154, 33.239616, 0.0022500001, NaN, NaN, NaN, 0.86858326, 165.95251
1.5500000456813723, 33.239616, 0.0022500001, NaN, NaN, NaN, 0.8771287, 165.95251
1.5600000361446291, 33.239616, 0.0023333335, NaN, NaN, NaN, 0.86858326, 165.95251
1.570000026607886, 33.239616, 0.0024166666, NaN, NaN, NaN, 0.8771287, 165.95251
1.5800000170711428, 33.239616, 0.0024166666, NaN, NaN, NaN, 0.8771287, 165.95251
1.5900000075343996, 35.19489, 0.0024166666, NaN, NaN, NaN, 0.88689494, 175.71442
1.5999999979976565, 35.19489, 0.0024166666, NaN, NaN, NaN, 0.89666116, 175.71442
1.6099999884609133, 33.239616, 0.0024166666, NaN, NaN, NaN, 0.89666116, 165.95251
1.6199999789241701, 37.150158, 0.0025000002, NaN, NaN, NaN, 0.89666116, 185.47632
1.629999969387427, 37.150158, 0.0025833333, NaN, NaN, NaN, 0.89666116, 185.47632
1.6399999598506838, 37.150158, 0.0025833333, NaN, NaN, NaN, 0.9052066, 185.47632
1.6499999503139406, 37.150158, 0.0025833333, NaN, NaN, NaN, 0.91497284, 185.47632
1.6599999407771975, 39.10543, 0.0025833333, NaN, NaN, NaN, 0.91497284, 195.23824
1.6700000504497439, 37.150158, 0.0025833333, NaN, NaN, NaN, 0.9235183, 185.47632
1.6800000409130007, 39.10543, 0.0026666669, NaN, NaN, NaN, 0.9235183, 195.23824
1.6900000313762575, 41.060703, 0.00275, NaN, NaN, NaN, 0.9235183, 205.00015
1.7000000218395144, 41.060703, 0.00275, NaN, NaN, NaN, 0.9332845, 205.00015
1.7100000123027712, 41.060703, 0.00275, NaN, NaN, NaN, 0.9332845, 205.00015
1.720000002766028, 41.060703, 0.00275, NaN, NaN, NaN, 0.9418299, 205.00015
1.7299999932292849, 41.060703, 0.0028333336, NaN, NaN, NaN, 0.9418299, 205.00015
1.7399999836925417, 43.015972, 0.0029166667, NaN, NaN, NaN, 0.9418299, 214.76207
1.7499999741557986, 41.060703, 0.0029166667, NaN, NaN, NaN, 0.95159614, 205.00015
1.7599999646190554, 41.060703, 0.0029166667, NaN, NaN, NaN, 0.95159614, 205.00015
1.7699999550823122, 43.015972, 0.0029166667, NaN, NaN, NaN, 0.96136236, 214.76207
1.779999945545569, 43.015972, 0.0029166667, NaN, NaN, NaN, 0.9699078, 214.76207
1.7900000552181154, 43.015972, 0.003, NaN, NaN, NaN, 0.9699078, 214.76207
1.8000000456813723, 43.015972, 0.0030833334, NaN, NaN, NaN, 0.9699078, 214.76207
1.8100000361446291, 44.971245, 0.0030833334, NaN, NaN, NaN, 0.9699078, 224.52397
1.820000026607886, 44.971245, 0.0030833334, NaN, NaN, NaN, 0.97967404, 224.52397
1.8300000170711428, 46.926517, 0.0030833334, NaN, NaN, NaN, 0.9882195, 234.28589
1.8400000075343996, 46.926517, 0.0031666667, NaN, NaN, NaN, 0.9882195, 234.28589
1.8499999979976565, 46.926517, 0.00325, NaN, NaN, NaN, 0.9882195, 234.28589
1.8599999884609133, 46.926517, 0.00325, NaN, NaN, NaN, 0.9882195, 234.28589
1.8699999789241701, 46.926517, 0.00325, NaN, NaN, NaN, 0.9979857, 234.28589
1.879999969387427, 46.926517, 0.00325, NaN, NaN, NaN, 1.0065311, 234.28589
1.8899999598506838, 48.881786, 0.0033333334, NaN, NaN, NaN, 1.0065311, 244.0478
1.8999999503139406, 48.881786, 0.0034166668, NaN, NaN, NaN, 1.0065311, 244.0478
1.9099999407771975, 50.837063, 0.0034166668, NaN, NaN, NaN, 1.0065311, 253.80974
1.9200000504497439, 50.837063, 0.0034166668, NaN, NaN, NaN, 1.0162973, 253.80974
1.9300000409130007, 50.837063, 0.0034166668, NaN, NaN, NaN, 1.0260636, 253.80974
1.9400000313762575, 50.837063, 0.0035, NaN, NaN, NaN, 1.0260636, 253.80974
1.9500000218395144, 52.792336, 0.0035833335, NaN, NaN, NaN, 1.0260636, 263.57162
1.9600000123027712, 52.792336, 0.0035833335, NaN, NaN, NaN, 1.0260636, 263.57162
1.970000002766028, 52.792336, 0.0035833335, NaN, NaN, NaN, 1.0346091, 263.57162
1.9799999932292849, 52.792336, 0.0035833335, NaN, NaN, NaN, 1.0443753, 263.57162
1.9899999836925417, 54.747604, 0.0036666668, NaN, NaN, NaN, 1.0443753, 273.33353
2.000000093365088, 54.747604, 0.0037500001, NaN, NaN, NaN, 1.0443753, 273.33353
2.010000083828345, 54.747604, 0.0037500001, NaN, NaN, NaN, 1.0443753, 273.33353
2.0200000742916018, 54.747604, 0.0037500001, NaN, NaN, NaN, 1.0529207, 273.33353
2.0300000647548586, 54.747604, 0.0037500001, NaN, NaN, NaN, 1.0626869, 273.33353
2.0400000552181154, 56.702877, 0.0038333335, NaN, NaN, NaN, 1.0626869, 283.09546
2.0500000456813723, 56.702877, 0.003916667, NaN, NaN, NaN, 1.0626869, 283.09546
2.060000036144629, 58.65815, 0.003916667, NaN, NaN, NaN, 1.0626869, 292.85736
2.070000026607886, 58.65815, 0.003916667, NaN, NaN, NaN, 1.0712323, 292.85736
2.080000017071143, 58.65815, 0.003916667, NaN, NaN, NaN, 1.0809985, 292.85736
2.0900000075343996, 58.65815, 0.004, NaN, NaN, NaN, 1.0809985, 292.85736
2.0999999979976565, 60.61342, 0.0040833335, NaN, NaN, NaN, 1.0809985, 302.6193
2.1099999884609133, 60.61342, 0.0040833335, NaN, NaN, NaN, 1.0809985, 302.6193
2.11999997892417, 60.61342, 0.0040833335, NaN, NaN, NaN, 1.0907648, 302.6193
2.129999969387427, 62.56869, 0.004166667, NaN, NaN, NaN, 1.0907648, 312.3812
2.139999959850684, 64.523964, 0.00425, NaN, NaN, NaN, 1.0907648, 322.1431
2.1499999503139406, 62.56869, 0.00425, NaN, NaN, NaN, 1.0993103, 312.3812
2.1599999407771975, 62.56869, 0.00425, NaN, NaN, NaN, 1.0993103, 312.3812
2.1699999312404543, 62.56869, 0.00425, NaN, NaN, NaN, 1.1090765, 312.3812
2.179999921703711, 62.56869, 0.0043333336, NaN, NaN, NaN, 1.1090765, 312.3812
2.189999912166968, 66.47923, 0.004416667, NaN, NaN, NaN, 1.1090765, 331.90503
2.199999902630225, 64.523964, 0.004416667, NaN, NaN, NaN, 1.1176219, 322.1431
2.2099998930934817, 66.47923, 0.004416667, NaN, NaN, NaN, 1.1176219, 331.90503
2.2199998835567385, 66.47923, 0.004416667, NaN, NaN, NaN, 1.1273881, 331.90503
2.2300001124385744, 66.47923, 0.0045000003, NaN, NaN, NaN, 1.1273881, 331.90503
2.2400001029018313, 68.4345, 0.0045833336, NaN, NaN, NaN, 1.1273881, 341.66693
2.250000093365088, 68.4345, 0.0045833336, NaN, NaN, NaN, 1.1359336, 341.66693
2.260000083828345, 68.4345, 0.0045833336, NaN, NaN, NaN, 1.1359336, 341.66693
2.2700000742916018, 70.38978, 0.004666667, NaN, NaN, NaN, 1.1359336, 351.42883
2.2800000647548586, 70.38978, 0.0047500003, NaN, NaN, NaN, 1.1359336, 351.42883
2.2900000552181154, 70.38978, 0.0047500003, NaN, NaN, NaN, 1.1456999, 351.42883
2.3000000456813723, 70.38978, 0.0047500003, NaN, NaN, NaN, 1.1554661, 351.42883
2.310000036144629, 70.38978, 0.0047500003, NaN, NaN, NaN, 1.1554661, 351.42883
2.320000026607886, 74.300316, 0.004833333, NaN, NaN, NaN, 1.1554661, 370.95264
2.330000017071143, 70.38978, 0.0049166665, NaN, NaN, NaN, 1.1554661, 351.42883
2.3400000075343996, 74.300316, 0.0049166665, NaN, NaN, NaN, 1.1640115, 370.95264
2.3499999979976565, 74.300316, 0.0049166665, NaN, NaN, NaN, 1.1737777, 370.95264
2.3599999884609133, 74.300316, 0.0050000004, NaN, NaN, NaN, 1.1640115, 370.95264
2.36999997892417, 76.25559, 0.0050833337, NaN, NaN, NaN, 1.1640115, 380.71457
2.379999969387427, 76.25559, 0.0050833337, NaN, NaN, NaN, 1.1737777, 380.71457
2.389999959850684, 78.21086, 0.0050833337, NaN, NaN, NaN, 1.1823231, 390.47647
2.3999999503139406, 76.25559, 0.0050833337, NaN, NaN, NaN, 1.1920893, 380.71457
2.4099999407771975, 78.21086, 0.0051666666, NaN, NaN, NaN, 1.1823231, 390.47647
2.4199999312404543, 78.21086, 0.00525, NaN, NaN, NaN, 1.1823231, 390.47647
2.429999921703711, 80.16614, 0.00525, NaN, NaN, NaN, 1.1920893, 400.2384
2.439999912166968, 80.16614, 0.00525, NaN, NaN, NaN, 1.2006348, 400.2384
2.449999902630225, 80.16614, 0.0053333337, NaN, NaN, NaN, 1.2006348, 400.2384
2.4599998930934817, 82.12141, 0.005416667, NaN, NaN, NaN, 1.1920893, 410.0003
2.4699998835567385, 82.12141, 0.005416667, NaN, NaN, NaN, 1.2006348, 410.0003
2.4800001124385744, 82.12141, 0.005416667, NaN, NaN, NaN, 1.210401, 410.0003
2.4900001029018313, 84.07668, 0.0055, NaN, NaN, NaN, 1.210401, 419.76224
2.500000093365088, 84.07668, 0.0055833333, NaN, NaN, NaN, 1.210401, 419.76224
2.510000083828345, 84.07668, 0.0055833333, NaN, NaN, NaN, 1.210401, 419.76224
2.5200000742916018, 84.07668, 0.0055833333, NaN, NaN, NaN, 1.2201673, 419.76224
2.5300000647548586, 86.031944, 0.0055833333, NaN, NaN, NaN, 1.2287127, 429.52414
2.5400000552181154, 86.031944, 0.005666667, NaN, NaN, NaN, 1.2287127, 429.52414
2.5500000456813723, 87.98722, 0.0057500005, NaN, NaN, NaN, 1.2287127, 439.28607
2.560000036144629, 87.98722, 0.0057500005, NaN, NaN, NaN, 1.2287127, 439.28607
2.570000026607886, 89.94249, 0.0057500005, NaN, NaN, NaN, 1.2384789, 449.04794
2.580000017071143, 89.94249, 0.0058333334, NaN, NaN, NaN, 1.2384789, 449.04794
2.5900000075343996, 89.94249, 0.0059166667, NaN, NaN, NaN, 1.2384789, 449.04794
2.5999999979976565, 91.897766, 0.0059166667, NaN, NaN, NaN, 1.2470243, 458.80988
2.6099999884609133, 89.94249, 0.0059166667, NaN, NaN, NaN, 1.2470243, 449.04794
2.61999997892417, 91.897766, 0.006, NaN, NaN, NaN, 1.2470243, 458.80988
2.629999969387427, 91.897766, 0.006083334, NaN, NaN, NaN, 1.2470243, 458.80988
2.639999959850684, 93.853035, 0.006083334, NaN, NaN, NaN, 1.2567905, 468.57178
2.6499999503139406, 93.853035, 0.006083334, NaN, NaN, NaN, 1.265336, 468.57178
2.6599999407771975, 93.853035, 0.0061666667, NaN, NaN, NaN, 1.2567905, 468.57178
2.6699999312404543, 97.76357, 0.00625, NaN, NaN, NaN, 1.2567905, 488.0956
2.679999921703711, 95.808304, 0.00625, NaN, NaN, NaN, 1.265336, 478.3337
2.689999912166968, 97.76357, 0.00625, NaN, NaN, NaN, 1.2751023, 488.0956
2.699999902630225, 97.76357, 0.0063333334, NaN, NaN, NaN, 1.2751023, 488.0956
2.7099998930934817, 97.76357, 0.0064166673, NaN, NaN, NaN, 1.265336, 488.0956
2.7199998835567385, 99.71885, 0.0064166673, NaN, NaN, NaN, 1.2751023, 497.85754
2.7300001124385744, 99.71885, 0.0064166673, NaN, NaN, NaN, 1.2848685, 497.85754
2.7400001029018313, 99.71885, 0.0065, NaN, NaN, NaN, 1.2848685, 497.85754
2.750000093365088, 101.674126, 0.0065833335, NaN, NaN, NaN, 1.2848685, 507.61948
2.760000083828345, 101.674126, 0.0065833335, NaN, NaN, NaN, 1.2848685, 507.61948
2.7700000742916018, 103.629395, 0.0065833335, NaN, NaN, NaN, 1.2934139, 517.38135
2.7800000647548586, 103.629395, 0.006666667, NaN, NaN, NaN, 1.2934139, 517.38135
2.7900000552181154, 105.58467, 0.0067499997, NaN, NaN, NaN, 1.2934139, 527.14325
2.8000000456813723, 103.629395, 0.0067499997, NaN, NaN, NaN, 1.3031801, 517.38135
2.810000036144629, 105.58467, 0.0067499997, NaN, NaN, NaN, 1.3031801, 527.14325
2.820000026607886, 107.53993, 0.0068333335, NaN, NaN, NaN, 1.3031801, 536.90515
2.830000017071143, 107.53993, 0.006916667, NaN, NaN, NaN, 1.3031801, 536.90515
2.8400000075343996, 107.53993, 0.006916667, NaN, NaN, NaN, 1.3117256, 536.90515
2.8499999979976565, 107.53993, 0.006916667, NaN, NaN, NaN, 1.3214918, 536.90515
2.8599999884609133, 109.49521, 0.007, NaN, NaN, NaN, 1.3117256, 546.66705
2.86999997892417, 109.49521, 0.007083333, NaN, NaN, NaN, 1.3117256, 546.66705
2.879999969387427, 111.45048, 0.007083333, NaN, NaN, NaN, 1.3214918, 556.42896
2.889999959850684, 111.45048, 0.007083333, NaN, NaN, NaN, 1.3300372, 556.42896
2.8999999503139406, 111.45048, 0.007166667, NaN, NaN, NaN, 1.3300372, 556.42896
2.9099999407771975, 113.405754, 0.0072500003, NaN, NaN, NaN, 1.3214918, 566.1909
